ESV Name,Name,KMZ Name,MSG Name,NLT Name,NIV Name,Lat,Lon,Passages,Comment
Heshbon,Heshbon,TBC,TBC,TBC,"Num 21:25, Num 21:26, Num 21:27, Num 21:28, Num 21:30, Num 21:34, Num 32:3, Num 32:37, Deut 1:4, Deut 2:24, Deut 2:26, Deut 2:30, Deut 3:2, Deut 3:6, Deut 4:46, Deut 29:7, Josh 9:10, Josh 12:2, Josh 12:5, Josh 13:10, Josh 13:17, Josh 13:21, Josh 13:26, Josh 13:27, Josh 21:39, Judg 11:19, Judg 11:26, 1 Chr 6:81, Neh 9:22, Sng 7:4, Isa 15:4, Isa 16:8, Isa 16:9, Jer 48:2, Jer 48:34, Jer 48:45, Jer 49:3",0.0,0.0,TBC,TBC
Heshmon,Beth-pelet,TBC,TBC,TBC,Josh 15:27,0.0,0.0,TBC,TBC
Hethlon,TBC,TBC,"Ezek 47:15, Ezek 48:1",TBC,TBC,34.73799,36.340918,TBC,TBC
Hezron,Hazor 1,TBC,TBC,TBC,Josh 15:3,0.0,0.0,TBC,TBC
Hierapolis,TBC,TBC,Col 4:13,TBC,TBC,37.924517,29.124525,TBC,TBC
Hilen,Holon 1,TBC,TBC,TBC,1 Chr 6:58,0.0,0.0,TBC,TBC
Hobah,TBC,TBC,Gen 14:15,TBC,TBC,33.5,36.466667,TBC,TBC
Holon 1,TBC,TBC,"Josh 15:51, Josh 21:15",TBC,TBC,31.583333,34.95,TBC,TBC
Holon 2,Jahzah,TBC,TBC,TBC,Jer 48:21,0.0,0.0,TBC,TBC
Holy Place 1,TBC,mobile,TBC,TBC,"Ex 26:33, Ex 28:29, Ex 28:35, Ex 28:43, Ex 29:30, Ex 31:11, Ex 35:19, Ex 39:1, Ex 39:41, Lev 6:30, Lev 16:2, Lev 16:3, Lev 16:16, Lev 16:17, Lev 16:20, Lev 16:23, Lev 16:27, Num 28:7",0.0,0.0,TBC,TBC
Holy Place 2,<Jerusalem,TBC,TBC,TBC,"1 Kgs 8:8, 1 Kgs 8:10, 2 Chr 5:9, 2 Chr 5:11, 2 Chr 29:5, 2 Chr 29:7, 2 Chr 35:5, Ezek 41:21, Ezek 41:23, Ezek 42:14, Ezek 44:27, Heb 9:2",0.0,0.0,TBC,TBC
Horeb,Mount Horeb,TBC,TBC,TBC,"Ex 3:1, Ex 17:6, Deut 1:2, Deut 1:6, Deut 1:19, Deut 4:10, Deut 4:15, Deut 5:2, Deut 9:8, Deut 18:16, Deut 29:1, 1 Kgs 8:9, 1 Kgs 19:8, 2 Chr 5:10, Ps 106:19, Mal 4:4",0.0,0.0,TBC,TBC
Horem,TBC,TBC,Josh 19:38,TBC,TBC,33.166667,35.433333,TBC,TBC
Horesh,Horesh,TBC,TBC,TBC,"1 Sam 23:15, 1 Sam 23:16, 1 Sam 23:18, 1 Sam 23:19",0.0,0.0,TBC,TBC
Hor-haggidgad,TBC,TBC,"Num 33:32, Num 33:33",TBC,TBC,30.358285,35.19027,TBC,TBC
Hormah,Zephath,TBC,TBC,TBC,"Num 14:45, Num 21:3, Deut 1:44, Josh 12:14, Josh 15:30, Josh 19:4, Judg 1:17, 1 Sam 30:30, 1 Chr 4:30",0.0,0.0,TBC,TBC
Horonaim,TBC,TBC,"Isa 15:5, Jer 48:3, Jer 48:5, Jer 48:34",TBC,TBC,31.288056,35.515,TBC,TBC
Horse Gate,<Jerusalem,TBC,TBC,TBC,"Neh 3:28, Jer 31:40",0.0,0.0,TBC,TBC
Hosah,TBC,TBC,Josh 19:29,TBC,TBC,32.178502,35.22758,TBC,TBC
House of the Forest,House of the Forest of Lebanon,TBC,TBC,TBC,Isa 22:8,0.0,0.0,TBC,TBC
House of the Forest of Lebanon,<Jerusalem,TBC,TBC,TBC,"1 Kgs 7:2, 1 Kgs 10:17, 1 Kgs 10:21, 2 Chr 9:16, 2 Chr 9:20",0.0,0.0,TBC,TBC
Hukkok,TBC,TBC,Josh 19:34,TBC,TBC,32.882153,35.496694,TBC,TBC
Hukok,Helkath,TBC,TBC,TBC,1 Chr 6:75,0.0,0.0,TBC,TBC
Humtah,Hebron,TBC,TBC,TBC,Josh 15:54,0.0,0.0,TBC,TBC
Ibleam,Ibleam,TBC,TBC,TBC,"Josh 17:11, Judg 1:27, 2 Kgs 9:27, 2 Kgs 15:10",0.0,0.0,TBC,TBC
Iconium,Iconium,TBC,TBC,TBC,"Acts 13:51, Acts 14:1, Acts 14:19, Acts 14:21, Acts 16:2, 2 Tim 3:11",0.0,0.0,TBC,TBC
Idalah,TBC,TBC,Josh 19:15,TBC,TBC,32.733333,35.166667,TBC,TBC
Idumea,Edom,TBC,TBC,TBC,Mark 3:8,0.0,0.0,TBC,TBC
Iim,Ezem,TBC,TBC,TBC,Josh 15:29,0.0,0.0,TBC,TBC
Ijon,Ijon,TBC,TBC,TBC,"1 Kgs 15:20, 2 Kgs 15:29, 2 Chr 16:4",0.0,0.0,TBC,TBC
Illyricum,Dalmatia,region,TBC,TBC,Rom 15:19,0.0,0.0,TBC,TBC
Immer,Nineveh,TBC,TBC,TBC,"Ezra 2:59, Neh 7:61",0.0,0.0,TBC,TBC
India,TBC,TBC,"Est 1:1, Est 8:9",TBC,TBC,22.0,77.0,TBC,TBC
Iphtah,Ashnah,TBC,TBC,TBC,Josh 15:43,0.0,0.0,TBC,TBC
Irpeel,TBC,TBC,Josh 18:27,TBC,TBC,31.869343,35.197712,TBC,TBC
Ir-shemesh,Beth-shemesh 1,TBC,TBC,TBC,Josh 19:41,0.0,0.0,TBC,TBC
Italy,Rome,region,TBC,TBC,"Acts 18:2, Acts 27:1, Acts 27:6, Heb 13:24",0.0,0.0,TBC,TBC
Ithlah,TBC,TBC,Josh 19:42,TBC,TBC,31.823593,35.075769,TBC,TBC
Ithnan,Ziph 2,TBC,TBC,TBC,Josh 15:23,0.0,0.0,TBC,TBC
Ituraea,Mount Hermon,region,TBC,TBC,Luke 3:1,0.0,0.0,TBC,TBC
Ivvah,Hena,TBC,TBC,TBC,"2 Kgs 18:34, 2 Kgs 19:13, Isa 37:13",0.0,0.0,TBC,TBC
Iye-abarim,Dibon-gad,TBC,TBC,TBC,"Num 21:11, Num 33:44",0.0,0.0,TBC,TBC
Iyim,Iye-abarim,TBC,TBC,TBC,Num 33:45,0.0,0.0,TBC,TBC
Jaar,Kiriath-jearim,TBC,TBC,TBC,Ps 132:6,0.0,0.0,TBC,TBC
Jabbok,TBC,TBC,"Gen 32:22, Num 21:24, Deut 2:37, Deut 3:16, Josh 12:2, Judg 11:13, Judg 11:22",TBC,TBC,32.193237,35.676305,TBC,TBC
Jabesh,Jabesh-gilead,TBC,TBC,TBC,"1 Sam 11:1, 1 Sam 11:3, 1 Sam 11:5, 1 Sam 11:9, 1 Sam 11:10, 1 Sam 31:12, 1 Sam 31:13, 1 Chr 10:12",0.0,0.0,TBC,TBC
Jabesh-gilead,Jabesh Gilead,TBC,TBC,TBC,"Judg 21:8, Judg 21:9, Judg 21:10, Judg 21:12, Judg 21:14, 1 Sam 11:1, 1 Sam 11:9, 1 Sam 31:11, 2 Sam 2:4, 2 Sam 2:5, 2 Sam 21:12, 1 Chr 10:11",0.0,0.0,TBC,TBC
Jabez,Bethlehem 1,TBC,TBC,TBC,1 Chr 2:55,0.0,0.0,TBC,TBC
Jabneel 1,now Yavneh,TBC,Josh 15:11,TBC,TBC,31.865518,34.746856,TBC,TBC
Jabneel 2,now Yavneel,TBC,Josh 19:33,TBC,TBC,32.7,35.5,TBC,TBC
Jabneh,Jabneel 1,TBC,TBC,TBC,2 Chr 26:6,0.0,0.0,TBC,TBC
Jagur,Kinah,TBC,TBC,TBC,Josh 15:21,0.0,0.0,TBC,TBC
Jahaz,Jahaz,TBC,TBC,TBC,"Num 21:23, Deut 2:32, Josh 13:18, Josh 21:36, Judg 11:20, Isa 15:4, Jer 48:34",0.0,0.0,TBC,TBC
Jahzah,Jahaz,TBC,TBC,TBC,"1 Chr 6:78, Jer 48:21",0.0,0.0,TBC,TBC
Jair,Gilead,region,TBC,TBC,Josh 13:30,0.0,0.0,TBC,TBC
Janim,TBC,TBC,Josh 15:53,TBC,TBC,31.516667,35.166667,TBC,TBC
Janoah 1,now Yanouh,TBC,"Josh 16:6, Josh 16:7",TBC,TBC,33.260246,35.302915,TBC,TBC
Janoah 2,TBC,TBC,2 Kgs 15:29,TBC,TBC,32.155895,35.361606,TBC,TBC
Japhia,now Yafa,TBC,Josh 19:12,TBC,TBC,32.691633,35.274955,TBC,TBC
Jarmuth 1,Jarmuth,TBC,TBC,TBC,"Josh 10:3, Josh 10:5, Josh 10:23, Josh 12:11, Josh 15:35, Neh 11:29",0.0,0.0,TBC,TBC
Jarmuth 2,Ramoth 1,TBC,TBC,TBC,Josh 21:29,0.0,0.0,TBC,TBC
Jattir,Jattir,TBC,TBC,TBC,"Josh 15:48, Josh 21:14, 1 Sam 30:27, 1 Chr 6:57",0.0,0.0,TBC,TBC
Javan,Ephesus,TBC,TBC,TBC,"Isa 66:19, Ezek 27:13",0.0,0.0,TBC,http://en.wikipedia.org/wiki/Ionia
Jazer,Jazer,TBC,TBC,TBC,"Num 21:32, Num 32:1, Num 32:3, Num 32:35, Josh 13:25, Josh 21:39, 2 Sam 24:5, 1 Chr 6:81, 1 Chr 26:31, Isa 16:8, Isa 16:9, Jer 48:32",0.0,0.0,TBC,TBC
Jebus,Jerusalem,TBC,TBC,TBC,"Josh 18:28, Judg 19:10, Judg 19:11, 1 Chr 11:4, 1 Chr 11:5",0.0,0.0,TBC,TBC
Jebusite,Jerusalem,TBC,TBC,TBC,Josh 15:8,0.0,0.0,TBC,TBC
Jegar-sahadutha,Galeed,TBC,TBC,TBC,Gen 31:47,0.0,0.0,TBC,TBC
Jehud,now Yehud,TBC,Josh 19:45,TBC,TBC,32.033636,34.889599,TBC,TBC
Jekabzeel,Kabzeel,TBC,TBC,TBC,Neh 11:25,0.0,0.0,TBC,TBC
Jericho,Jericho,TBC,TBC,TBC,"Num 22:1, Num 26:3, Num 26:63, Num 31:12, Num 33:48, Num 33:50, Num 34:15, Num 35:1, Num 36:13, Deut 32:49, Deut 34:1, Josh 2:1, Josh 2:2, Josh 2:3, Josh 3:16, Josh 4:13, Josh 4:19, Josh 5:10, Josh 5:13, Josh 6:1, Josh 6:2, Josh 6:25, Josh 6:26, Josh 7:2, Josh 8:2, Josh 9:3, Josh 10:1, Josh 10:28, Josh 10:30, Josh 12:9, Josh 13:32, Josh 16:1, Josh 16:7, Josh 18:12, Josh 18:21, Josh 20:8, Josh 24:11, 2 Sam 10:5, 1 Kgs 16:34, 2 Kgs 2:4, 2 Kgs 2:5, 2 Kgs 2:15, 2 Kgs 2:18, 2 Kgs 25:5, 1 Chr 6:78, 1 Chr 19:5, 2 Chr 28:15, Ezra 2:34, Neh 3:2, Neh 7:36, Jer 39:5, Jer 52:8, Matt 20:29, Mark 10:46, Luke 10:30, Luke 18:35, Luke 19:1, Heb 11:30",0.0,0.0,TBC,TBC
Jeruel,Ziz,TBC,TBC,TBC,2 Chr 20:16,0.0,0.0,TBC,TBC
Jerusalem,TBC,TBC,"Josh 10:1, Josh 10:3, Josh 10:5, Josh 10:23, Josh 12:10, Josh 15:8, Josh 15:63, Josh 18:28, Judg 1:7, Judg 1:8, Judg 1:21, Judg 19:10, 1 Sam 17:54, 2 Sam 5:5, 2 Sam 5:6, 2 Sam 5:13, 2 Sam 5:14, 2 Sam 8:7, 2 Sam 9:13, 2 Sam 10:14, 2 Sam 11:1, 2 Sam 11:12, 2 Sam 12:31, 2 Sam 14:23, 2 Sam 14:28, 2 Sam 15:8, 2 Sam 15:11, 2 Sam 15:14, 2 Sam 15:29, 2 Sam 15:37, 2 Sam 16:3, 2 Sam 16:15, 2 Sam 17:20, 2 Sam 19:19, 2 Sam 19:25, 2 Sam 19:33, 2 Sam 19:34, 2 Sam 20:2, 2 Sam 20:3, 2 Sam 20:7, 2 Sam 20:22, 2 Sam 24:8, 2 Sam 24:16, 1 Kgs 2:11, 1 Kgs 2:36, 1 Kgs 2:38, 1 Kgs 2:41, 1 Kgs 3:1, 1 Kgs 3:15, 1 Kgs 8:1, 1 Kgs 9:15, 1 Kgs 9:19, 1 Kgs 10:2, 1 Kgs 10:26, 1 Kgs 10:27, 1 Kgs 11:7, 1 Kgs 11:13, 1 Kgs 11:29, 1 Kgs 11:32, 1 Kgs 11:36, 1 Kgs 11:42, 1 Kgs 12:18, 1 Kgs 12:21, 1 Kgs 12:27, 1 Kgs 12:28, 1 Kgs 14:21, 1 Kgs 14:25, 1 Kgs 15:2, 1 Kgs 15:4, 1 Kgs 15:10, 1 Kgs 22:42, 2 Kgs 8:17, 2 Kgs 8:26, 2 Kgs 9:28, 2 Kgs 12:1, 2 Kgs 12:17, 2 Kgs 12:18, 2 Kgs 14:2, 2 Kgs 14:13, 2 Kgs 14:19, 2 Kgs 14:20, 2 Kgs 15:2, 2 Kgs 15:33, 2 Kgs 16:2, 2 Kgs 16:5, 2 Kgs 18:2, 2 Kgs 18:17, 2 Kgs 18:22, 2 Kgs 18:35, 2 Kgs 19:10, 2 Kgs 19:21, 2 Kgs 19:31, 2 Kgs 21:1, 2 Kgs 21:4, 2 Kgs 21:7, 2 Kgs 21:12, 2 Kgs 21:13, 2 Kgs 21:16, 2 Kgs 21:19, 2 Kgs 22:1, 2 Kgs 22:14, 2 Kgs 23:1, 2 Kgs 23:2, 2 Kgs 23:4, 2 Kgs 23:5, 2 Kgs 23:6, 2 Kgs 23:9, 2 Kgs 23:13, 2 Kgs 23:20, 2 Kgs 23:23, 2 Kgs 23:24, 2 Kgs 23:27, 2 Kgs 23:30, 2 Kgs 23:31, 2 Kgs 23:33, 2 Kgs 23:36, 2 Kgs 24:4, 2 Kgs 24:8, 2 Kgs 24:10, 2 Kgs 24:14, 2 Kgs 24:15, 2 Kgs 24:18, 2 Kgs 24:20, 2 Kgs 25:1, 2 Kgs 25:8, 2 Kgs 25:9, 2 Kgs 25:10, 1 Chr 3:4, 1 Chr 3:5, 1 Chr 6:10, 1 Chr 6:15, 1 Chr 6:32, 1 Chr 8:28, 1 Chr 8:32, 1 Chr 9:3, 1 Chr 9:34, 1 Chr 9:38, 1 Chr 11:4, 1 Chr 14:3, 1 Chr 14:4, 1 Chr 15:3, 1 Chr 18:7, 1 Chr 19:15, 1 Chr 20:1, 1 Chr 20:3, 1 Chr 21:4, 1 Chr 21:15, 1 Chr 21:16, 1 Chr 23:25, 1 Chr 28:1, 1 Chr 29:27, 2 Chr 1:4, 2 Chr 1:13, 2 Chr 1:14, 2 Chr 1:15, 2 Chr 2:7, 2 Chr 2:16, 2 Chr 3:1, 2 Chr 5:2, 2 Chr 6:6, 2 Chr 8:6, 2 Chr 9:1, 2 Chr 9:25, 2 Chr 9:27, 2 Chr 9:30, 2 Chr 10:18, 2 Chr 11:1, 2 Chr 11:5, 2 Chr 11:14, 2 Chr 11:16, 2 Chr 12:2, 2 Chr 12:4, 2 Chr 12:5, 2 Chr 12:7, 2 Chr 12:9, 2 Chr 12:13, 2 Chr 13:2, 2 Chr 14:15, 2 Chr 15:10, 2 Chr 17:13, 2 Chr 19:1, 2 Chr 19:4, 2 Chr 19:8, 2 Chr 20:5, 2 Chr 20:15, 2 Chr 20:17, 2 Chr 20:18, 2 Chr 20:20, 2 Chr 30:14, 2 Chr 32:19, 2 Chr 32:22, 2 Chr 32:23, 2 Chr 32:25, 2 Chr 32:26, 2 Chr 32:33, 2 Chr 33:1, 2 Chr 33:4, 2 Chr 33:7, 2 Chr 33:9, 2 Chr 33:13, 2 Chr 33:15, 2 Chr 33:21, 2 Chr 34:1, 2 Chr 34:3, 2 Chr 34:5, 2 Chr 34:7, 2 Chr 34:9, 2 Chr 34:22, 2 Chr 34:29, 2 Chr 34:30, 2 Chr 34:32, 2 Chr 35:1, 2 Chr 35:18, 2 Chr 35:24, 2 Chr 36:1, 2 Chr 36:2, 2 Chr 36:3, 2 Chr 36:4, 2 Chr 36:5, 2 Chr 36:9, 2 Chr 36:10, 2 Chr 36:11, 2 Chr 36:14, 2 Chr 36:19, 2 Chr 36:23, Ezra 1:2, Ezra 1:3, Ezra 1:4, Ezra 1:5, Ezra 1:7, Ezra 1:11, Ezra 2:1, Ezra 2:68, Ezra 3:1, Ezra 3:8, Ezra 4:6, Ezra 4:8, Ezra 4:12, Ezra 4:20, Ezra 4:23, Ezra 4:24, Ezra 5:1, Ezra 5:2, Ezra 5:14, Ezra 5:15, Ezra 5:16, Ezra 5:17, Ezra 6:3, Ezra 6:5, Ezra 6:9, Ezra 6:12, Ezra 6:18, Ezra 7:7, Ezra 7:8, Ezra 7:9, Ezra 7:13, Ezra 7:14, Ezra 7:15, Ezra 7:16, Ezra 7:17, Ezra 7:19, Ezra 7:27, Ezra 8:29, Ezra 8:30, Ezra 8:31, Ezra 8:32, Ezra 9:9, Ezra 10:7, Ezra 10:9, Neh 1:2, Neh 1:3, Neh 2:11, Neh 2:12, Neh 2:13, Neh 2:17, Neh 2:20, Neh 3:8, Neh 3:9, Neh 3:12, Neh 4:7, Neh 4:8, Neh 4:22, Neh 6:7, Neh 7:2, Neh 7:3, Neh 7:6, Neh 8:15, Neh 11:1, Neh 11:2, Neh 11:3, Neh 11:4, Neh 11:6, Neh 11:22, Neh 12:27, Neh 12:28, Neh 12:29, Neh 12:43, Neh 13:6, Neh 13:7, Neh 13:15, Neh 13:16, Neh 13:19, Neh 13:20, Est 2:6, Ps 51:18, Ps 68:29, Ps 79:1, Ps 79:3, Ps 102:21, Ps 116:19, Ps 122:2, Ps 122:3, Ps 122:6, Ps 125:2, Ps 128:5, Ps 135:21, Ps 137:5, Ps 137:6, Ps 137:7, Ps 147:2, Ps 147:12, Eccl 1:1, Eccl 1:12, Eccl 1:16, Eccl 2:7, Eccl 2:9, Sng 1:5, Sng 2:7, Sng 3:5, Sng 3:10, Sng 5:8, Sng 5:16, Sng 6:4, Sng 8:4, Isa 1:1, Isa 2:1, Isa 2:3, Isa 3:1, Isa 3:8, Isa 4:3, Isa 4:4, Isa 5:3, Isa 5:14, Isa 7:1, Isa 8:14, Isa 10:10, Isa 10:11, Isa 10:12, Isa 10:32, Isa 22:10, Isa 22:21, Isa 24:23, Isa 27:13, Isa 28:14, Isa 30:19, Isa 31:5, Isa 31:9, Isa 33:20, Isa 36:2, Isa 36:7, Isa 36:20, Isa 37:10, Isa 37:22, Isa 37:32, Isa 40:2, Isa 40:9, Isa 41:27, Isa 44:26, Isa 44:28, Isa 51:17, Isa 52:1, Isa 52:2, Isa 52:9, Isa 62:6, Isa 62:7, Isa 64:10, Isa 65:18, Isa 65:19, Isa 66:10, Isa 66:13, Isa 66:20, Jer 1:3, Jer 1:15, Jer 2:2, Jer 3:17, Jer 4:3, Jer 4:4, Jer 4:5, Jer 4:10, Jer 4:11, Jer 4:14, Jer 4:16, Jer 5:1, Jer 6:1, Jer 6:6, Jer 6:8, Jer 7:17, Jer 7:34, Jer 8:1, Jer 9:11, Jer 11:2, Jer 11:6, Jer 11:9, Jer 11:12, Jer 11:13, Jer 13:9, Jer 13:13, Jer 13:27, Jer 14:2, Jer 14:16, Jer 15:4, Jer 15:5, Jer 17:19, Jer 17:20, Jer 17:21, Jer 17:25, Jer 17:26, Jer 17:27, Jer 18:11, Jer 19:3, Jer 19:7, Jer 19:13, Jer 22:19, Jer 23:14, Jer 23:15, Jer 24:1, Jer 24:8, Jer 25:2, Jer 25:18, Jer 26:18, Jer 27:3, Jer 27:18, Jer 27:20, Jer 27:21, Jer 29:1, Jer 29:2, Jer 29:4, Jer 29:20, Jer 29:25, Jer 32:2, Jer 32:32, Jer 32:44, Jer 33:10, Jer 33:13, Jer 33:16, Jer 34:1, Jer 34:6, Jer 34:7, Jer 34:8, Jer 34:19, Jer 35:11, Jer 35:13, Jer 35:17, Jer 36:9, Jer 36:31, Jer 37:5, Jer 37:11, Jer 37:12, Jer 38:28, Jer 39:1, Jer 39:8, Jer 40:1, Jer 42:18, Jer 44:2, Jer 44:6, Jer 44:9, Jer 44:13, Jer 44:17, Jer 44:21, Jer 51:35, Jer 51:50, Jer 52:1, Jer 52:3, Jer 52:4, Jer 52:12, Jer 52:13, Jer 52:14, Jer 52:29, Lam 1:7, Lam 1:8, Lam 1:17, Lam 2:10, Lam 2:13, Lam 2:15, Lam 4:12, Ezek 4:1, Ezek 4:7, Ezek 4:16, Ezek 5:5, Ezek 8:3, Ezek 9:4, Ezek 9:8, Ezek 11:15, Ezek 12:10, Ezek 12:19, Ezek 13:16, Ezek 14:21, Ezek 14:22, Ezek 15:6, Ezek 16:2, Ezek 16:3, Ezek 17:12, Ezek 21:2, Ezek 21:20, Ezek 21:22, Ezek 22:19, Ezek 23:4, Ezek 24:2, Ezek 26:2, Ezek 33:21, Ezek 36:38, Dan 1:1, Dan 5:2, Dan 5:3, Dan 6:10, Dan 9:2, Dan 9:7, Dan 9:12, Dan 9:16, Dan 9:25, Joel 2:32, Joel 3:1, Joel 3:6, Joel 3:16, Joel 3:17, Joel 3:20, Amos 1:2, Amos 2:5, Obad 1:11, Obad 1:20, Mic 1:1, Mic 1:5, Mic 1:9, Mic 1:12, Mic 3:10, Mic 3:12, Mic 4:2, Mic 4:8, Zeph 1:4, Zeph 1:12, Zeph 3:14, Zeph 3:16, Zech 1:12, Zech 1:14, Zech 1:16, Zech 1:17, Zech 1:19, Zech 2:2, Zech 2:4, Zech 2:12, Zech 3:2, Zech 7:7, Zech 8:3, Zech 8:4, Zech 8:8, Zech 8:15, Zech 8:22, Zech 9:9, Zech 9:10, Zech 12:2, Zech 12:3, Zech 12:5, Zech 12:6, Zech 12:7, Zech 12:8, Zech 12:9, Zech 12:10, Zech 12:11, Zech 13:1, Zech 14:2, Zech 14:4, Zech 14:8, Zech 14:10, Zech 14:11, Zech 14:12, Zech 14:14, Zech 14:16, Zech 14:17, Zech 14:21, Mal 2:11, Mal 3:4, Matt 2:1, Matt 2:3, Matt 3:5, Matt 4:25, Matt 5:35, Matt 15:1, Matt 16:21, Matt 20:17, Matt 20:18, Matt 21:1, Matt 21:10, Matt 23:37, Mark 1:5, Mark 3:8, Mark 3:22, Mark 7:1, Mark 10:32, Mark 10:33, Mark 11:1, Mark 11:11, Mark 11:15, Mark 11:27, Mark 15:41, Luke 2:22, Luke 2:25, Luke 2:38, Luke 2:41, Luke 2:43, Luke 2:45, Luke 4:9, Luke 5:17, Luke 6:17, Luke 9:31, Luke 9:51, Luke 9:53, Luke 10:30, Luke 13:4, Luke 13:22, Luke 13:33, Luke 13:34, Luke 17:11, Luke 18:31, Luke 19:11, Luke 19:28, Luke 21:20, Luke 21:24, Luke 23:7, Luke 23:28, Luke 24:13, Luke 24:18, Luke 24:33, Luke 24:47, Luke 24:52, John 1:19, John 2:13, John 2:23, John 4:20, John 4:21, John 4:45, John 5:1, John 5:2, John 7:25, John 10:22, John 11:18, John 11:55, John 12:12, Acts 1:4, Acts 1:8, Acts 1:12, Acts 1:19, Acts 2:5, Acts 2:14, Acts 4:5, Acts 4:16, Acts 5:16, Acts 5:28, Acts 6:7, Acts 8:1, Acts 8:14, Acts 8:25, Acts 8:26, Acts 8:27, Acts 9:2, Acts 9:13, Acts 9:21, Acts 9:26, Acts 9:28, Acts 10:39, Acts 11:2, Acts 11:22, Acts 11:27, Acts 12:25, Acts 13:13, Acts 13:27, Acts 13:31, Acts 15:2, Acts 15:4, Acts 16:4, Acts 19:21, Acts 20:16, Acts 20:22, Acts 21:4, Acts 21:11, Acts 21:12, Acts 21:13, Acts 21:15, Acts 21:17, Acts 21:31, Acts 22:5, Acts 22:17, Acts 22:18, Acts 23:11, Acts 24:11, Acts 25:1, Acts 25:3, Acts 25:7, Acts 25:9, Acts 25:15, Acts 25:20, Acts 25:24, Acts 26:4, Acts 26:10, Acts 26:20, Acts 28:17, Rom 15:19, Rom 15:25, Rom 15:26, Rom 15:31, 1 Cor 16:3, Gal 1:17, Gal 1:18, Gal 2:1, Gal 4:25, Gal 4:26, Heb 12:22, Rev 3:12, Rev 21:2, Rev 21:10",TBC,TBC,31.777444,35.234935,TBC,TBC
Jerusalem's,Jerusalem,TBC,TBC,TBC,Isa 62:1,0.0,0.0,TBC,TBC
Jeshanah,TBC,TBC,2 Chr 13:19,TBC,TBC,31.980029,35.229709,TBC,TBC
Jeshimon,Engedi,TBC,TBC,TBC,"1 Sam 23:19, 1 Sam 23:24, 1 Sam 26:1, 1 Sam 26:3",0.0,0.0,TBC,TBC
Jeshua,Moladah,TBC,TBC,TBC,Neh 11:26,0.0,0.0,TBC,TBC
Jetur,Ituraea,TBC,TBC,TBC,1 Chr 5:19,0.0,0.0,TBC,TBC
Jezreel,Hebron,TBC,TBC,TBC,"Josh 15:56, 1 Sam 25:43, 1 Sam 27:3, 1 Sam 29:1, 1 Sam 29:11, 1 Sam 30:5, 2 Sam 2:2, 2 Sam 3:2",0.0,0.0,TBC,TBC
Jezreel 2,Jezreel,TBC,TBC,TBC,"Josh 19:18, 2 Sam 2:9, 1 Kgs 18:45, 1 Kgs 18:46, 1 Kgs 21:1, 2 Kgs 8:29, 2 Kgs 9:15, 2 Kgs 9:16, 2 Kgs 9:17, 2 Kgs 9:30, 2 Kgs 9:36, 2 Kgs 9:37, 2 Kgs 10:11, Hos 1:4, Hos 1:11, 1 Kgs 4:12, 1 Kgs 21:23, 2 Kgs 9:10, 2 Kgs 10:6, 2 Kgs 10:7, 2 Chr 22:6, Hos 2:22",0.0,0.0,TBC,TBC
Jezreel 3,Jezreel 2,TBC,TBC,TBC,2 Sam 4:4,0.0,0.0,TBC,TBC
Jogbehah,TBC,TBC,"Num 32:35, Judg 8:11",TBC,TBC,32.028743,35.862887,TBC,TBC
Jokdeam,Zanoah 2,TBC,TBC,TBC,Josh 15:56,0.0,0.0,TBC,TBC
Jokmeam 1,Jokneam,TBC,TBC,TBC,1 Kgs 4:12,0.0,0.0,TBC,TBC
Jokmeam 2,Kibzaim,TBC,TBC,TBC,1 Chr 6:68,0.0,0.0,TBC,TBC
Jokneam,Jokneam,TBC,TBC,TBC,"Josh 12:22, Josh 19:11, Josh 21:34",0.0,0.0,TBC,TBC
Joktheel 1,Lachish,TBC,TBC,TBC,Josh 15:38,0.0,0.0,TBC,TBC
Joktheel 2,Sela,TBC,TBC,TBC,2 Kgs 14:7,0.0,0.0,TBC,TBC
Joppa,Joppa,TBC,TBC,TBC,"Josh 19:46, 2 Chr 2:16, Ezra 3:7, Jonah 1:3, Acts 9:36, Acts 9:38, Acts 9:42, Acts 9:43, Acts 10:5, Acts 10:8, Acts 10:23, Acts 10:32, Acts 11:5, Acts 11:13",0.0,0.0,TBC,TBC
