ESV Name,Name,KMZ Name,MSG Name,NLT Name,NIV Name,Lat,Lon,Passages,Comment
Bamah,Gibeon,TBC,TBC,TBC,Ezek 20:29,0.0,0.0,N/A,N/A
Bamoth,Pisgah,TBC,TBC,TBC,"Num 21:19, Num 21:20",0.0,0.0,N/A,N/A
Bamoth-baal,Bamoth,TBC,TBC,TBC,"Num 22:41, Josh 13:17",0.0,0.0,N/A,N/A
Bashan,Golan,region,TBC,TBC,"Num 21:33, Num 32:33, Deut 1:4, Deut 3:1, Deut 3:3, Deut 3:4, Deut 3:10, Deut 3:11, Deut 3:13, Deut 3:14, Deut 4:43, Deut 4:47, Deut 29:7, Deut 32:14, Deut 33:22, Josh 9:10, Josh 12:4, Josh 12:5, Josh 13:11, Josh 13:12, Josh 13:30, Josh 13:31, Josh 17:1, Josh 17:5, Josh 20:8, Josh 21:6, Josh 21:27, Josh 22:7, 1 Kgs 4:13, 1 Kgs 4:19, 2 Kgs 10:33, 1 Chr 5:11, 1 Chr 5:12, 1 Chr 5:16, 1 Chr 5:23, 1 Chr 6:62, 1 Chr 6:71, Neh 9:22, Ps 22:12, Ps 68:15, Ps 68:22, Ps 135:11, Ps 136:20, Isa 2:13, Isa 33:9, Jer 22:20, Jer 50:19, Ezek 27:6, Ezek 39:18, Amos 4:1, Mic 7:14, Nahum 1:4, Zech 11:2",0.0,0.0,N/A,N/A
Bath-rabbim,<Heshbon,TBC,TBC,TBC,Sng 7:4,0.0,0.0,N/A,N/A
Bealoth,Baalath-beer,TBC,TBC,TBC,"Josh 15:24, 1 Kgs 4:16",0.0,0.0,N/A,N/A
Beautiful Gate,<Jerusalem,TBC,TBC,TBC,"Acts 3:2, Acts 3:10",0.0,0.0,N/A,N/A
Beer,Beer-elim,TBC,TBC,TBC,Num 21:16,0.0,0.0,N/A,N/A
Beer 2,Beeroth,TBC,TBC,TBC,Judg 9:21,0.0,0.0,N/A,N/A
Beer-elim,Eneglaim,TBC,TBC,TBC,Isa 15:8,0.0,0.0,N/A,N/A
Beer-lahai-roi,Kadesh-barnea,TBC,TBC,TBC,"Gen 24:62, Gen 25:11",0.0,0.0,N/A,N/A
Beeroth,Beeroth,TBC,TBC,TBC,"Josh 9:17, Josh 18:25, 2 Sam 4:2, 2 Sam 23:37, 1 Chr 11:39, Ezra 2:25, Neh 7:29",0.0,0.0,N/A,N/A
Beeroth Bene-jaakan,Bene-jaakan,TBC,TBC,TBC,Deut 10:6,0.0,0.0,N/A,N/A
Beersheba,Beersheba,TBC,TBC,TBC,"Gen 21:14, Gen 21:31, Gen 21:32, Gen 21:33, Gen 22:19, Gen 26:23, Gen 26:33, Gen 28:10, Gen 46:1, Gen 46:5, Josh 15:28, Josh 19:2, Judg 20:1, 1 Sam 3:20, 1 Sam 8:2, 2 Sam 3:10, 2 Sam 17:11, 2 Sam 24:2, 2 Sam 24:7, 2 Sam 24:15, 1 Kgs 4:25, 1 Kgs 19:3, 2 Kgs 12:1, 2 Kgs 23:8, 1 Chr 4:28, 1 Chr 21:2, 2 Chr 19:4, 2 Chr 24:1, 2 Chr 30:5, Neh 11:27, Neh 11:30, Amos 5:5",0.0,0.0,N/A,N/A
Beeshterah,Ashtaroth,TBC,TBC,TBC,Josh 21:27,0.0,0.0,N/A,N/A
Bela,Zoar,TBC,TBC,TBC,"Gen 14:2, Gen 14:8",0.0,0.0,N/A,N/A
Bene-berak,TBC,TBC,Josh 19:45,TBC,TBC,32.035782,34.827108,uk.geocities.com/jonpartin/joshua4.html,N/A
Bene-jaakan,Mount Hor 1,TBC,TBC,TBC,"Num 33:31, Num 33:32",0.0,0.0,N/A,N/A
Benjamin Gate,<Jerusalem,TBC,TBC,TBC,"Jer 20:2, Jer 37:13, Jer 38:7",0.0,0.0,N/A,N/A
Beon,Baal-meon,TBC,TBC,TBC,Num 32:3,0.0,0.0,N/A,N/A
Berea,Berea,TBC,TBC,TBC,"Acts 17:10, Acts 17:13",0.0,0.0,N/A,N/A
Bered,Kadesh-barnea,TBC,TBC,TBC,Gen 16:14,0.0,0.0,N/A,N/A
Berothah,TBC,TBC,Ezek 47:16,TBC,TBC,33.93148,36.152049,N/A,N/A
Berothai,Berothah,TBC,TBC,TBC,2 Sam 8:8,0.0,0.0,N/A,N/A
Besor,TBC,TBC,"1 Sam 30:9, 1 Sam 30:10, 1 Sam 30:21",TBC,TBC,31.398056,34.436667,N/A,N/A
Betah,Berothah,TBC,TBC,TBC,2 Sam 8:8,0.0,0.0,N/A,N/A
Beten,TBC,TBC,Josh 19:25,TBC,TBC,32.934736,35.270799,N/A,N/A
Beth-anath,TBC,TBC,"Josh 19:38, Judg 1:33",TBC,TBC,33.146864,35.427134,N/A,N/A
Beth-anoth,TBC,TBC,Josh 15:59,TBC,TBC,31.558456,35.124483,N/A,N/A
Bethany 1,Bethany,TBC,TBC,TBC,"Matt 21:17, Matt 26:6, Mark 11:1, Mark 11:11, Mark 11:12, Mark 14:3, Luke 19:29, Luke 24:50, John 11:1, John 11:18, John 12:1",0.0,0.0,N/A,N/A
Bethany 2,Bethany Beyond the Jordan,TBC,TBC,TBC,John 1:28,0.0,0.0,N/A,N/A
Beth-arabah,TBC,TBC,"Josh 15:6, Josh 15:61, Josh 18:18, Josh 18:22",TBC,TBC,31.84332,35.50649,N/A,N/A
Beth-arbel,Beth Arbel,TBC,TBC,TBC,Hos 10:14,0.0,0.0,N/A,N/A
Beth-ashbea,TBC,TBC,TBC,TBC,1 Chr 4:21,0.0,0.0,N/A,N/A
Beth-aven,Beth-Aven,TBC,TBC,TBC,"Josh 7:2, Josh 18:12, 1 Sam 13:5, 1 Sam 14:23, Hos 4:15, Hos 5:8, Hos 10:5",0.0,0.0,N/A,N/A
Beth-azmaveth,TBC,TBC,Neh 7:28,TBC,TBC,31.834203,35.260706,N/A,N/A
Beth-baal-meon,Baal-meon,TBC,TBC,TBC,Josh 13:17,0.0,0.0,N/A,N/A
Beth-barah,Bethany 2,TBC,TBC,TBC,Judg 7:24,0.0,0.0,N/A,N/A
Beth-biri,Madmannah,TBC,TBC,TBC,1 Chr 4:31,0.0,0.0,N/A,N/A
Beth-car,Mizpah 3,TBC,TBC,TBC,1 Sam 7:11,0.0,0.0,N/A,N/A
Beth-dagon 1,TBC,TBC,Josh 15:41,TBC,TBC,31.908,34.775,N/A,N/A
Beth-dagon 2,TBC,TBC,Josh 19:27,TBC,TBC,32.899561,35.107928,N/A,N/A
Beth-diblathaim,Almon-diblathaim,TBC,TBC,TBC,Jer 48:22,0.0,0.0,N/A,N/A
Beth-eden,Damascus,TBC,TBC,TBC,Amos 1:5,0.0,0.0,N/A,N/A
Beth-eked,Jezreel 2,TBC,TBC,TBC,"2 Kgs 10:12, 2 Kgs 10:14",0.0,0.0,N/A,N/A
Bethel 1,Bethel,TBC,TBC,TBC,"Gen 12:8, Gen 13:3, Gen 28:19, Gen 31:13, Gen 35:1, Gen 35:3, Gen 35:6, Gen 35:8, Gen 35:15, Gen 35:16, Josh 7:2, Josh 8:9, Josh 8:12, Josh 8:17, Josh 12:9, Josh 16:1, Josh 16:2, Josh 18:13, Josh 18:22, Judg 1:22, Judg 1:23, Judg 4:5, Judg 20:18, Judg 20:26, Judg 20:31, Judg 21:2, Judg 21:19, 1 Sam 7:16, 1 Sam 10:3, 1 Sam 13:2, 1 Kgs 12:29, 1 Kgs 12:32, 1 Kgs 12:33, 1 Kgs 13:1, 1 Kgs 13:4, 1 Kgs 13:10, 1 Kgs 13:11, 1 Kgs 13:32, 1 Kgs 16:34, 2 Kgs 2:2, 2 Kgs 2:3, 2 Kgs 2:23, 2 Kgs 10:29, 2 Kgs 17:28, 2 Kgs 23:4, 2 Kgs 23:15, 2 Kgs 23:17, 2 Kgs 23:19, 1 Chr 7:28, 2 Chr 13:19, Ezra 2:28, Neh 7:32, Neh 11:31, Jer 48:13, Hos 10:15, Hos 12:4, Amos 3:14, Amos 4:4, Amos 5:5, Amos 5:6, Amos 7:10, Amos 7:13, Zech 7:2",0.0,0.0,N/A,N/A
Bethel 2,Ramoth 2,TBC,TBC,TBC,"Josh 12:16, 1 Sam 30:27",0.0,0.0,N/A,N/A
Beth-emek,TBC,TBC,Josh 19:27,TBC,TBC,32.978855,35.167096,N/A,N/A
Bethesda,<Jerusalem,TBC,TBC,TBC,John 5:2,0.0,0.0,N/A,N/A
Beth-ezel,Shaphir,TBC,TBC,TBC,Mic 1:11,0.0,0.0,N/A,N/A
Beth-gamul,TBC,TBC,Jer 48:23,TBC,TBC,31.519692,35.844714,N/A,N/A
Beth-gilgal,Gilgal 1,from tyndale,TBC,TBC,Neh 12:29,0.0,0.0,N/A,N/A
Beth-haccherem,TBC,TBC,"Neh 3:14, Jer 6:1",TBC,TBC,31.665911,35.241516,N/A,N/A
Beth-haggan,Megiddo,TBC,TBC,TBC,2 Kgs 9:27,0.0,0.0,N/A,N/A
Beth-haram,TBC,TBC,Josh 13:27,TBC,TBC,31.816667,35.583333,N/A,N/A
Beth-haran,Beth-haram,TBC,TBC,TBC,Num 32:36,0.0,0.0,N/A,N/A
Beth-hoglah,TBC,TBC,"Josh 15:6, Josh 18:19, Josh 18:21",TBC,TBC,31.837062,35.513151,N/A,N/A
Beth-horon,Lower Beth-horon,TBC,TBC,TBC,"Josh 10:10, Josh 10:11, Josh 18:14, Josh 21:22, 1 Sam 13:18, 1 Chr 6:68, 2 Chr 25:13",0.0,0.0,N/A,N/A
Beth-jeshimoth,Beth-Jeshimoth,TBC,TBC,TBC,"Num 33:49, Josh 12:3, Josh 13:20, Ezek 25:9",0.0,0.0,N/A,N/A
Beth-le-aphrah,Ophrah 1,TBC,TBC,TBC,Mic 1:10,0.0,0.0,N/A,N/A
Beth-lebaoth,Beth-biri,TBC,TBC,TBC,Josh 19:6,0.0,0.0,N/A,N/A
Bethlehem 1,Bethlehem,TBC,TBC,TBC,"Gen 35:19, Gen 48:7, Judg 12:8, Judg 12:10, Judg 17:7, Judg 17:8, Judg 17:9, Judg 19:1, Judg 19:2, Judg 19:18, Ruth 1:1, Ruth 1:2, Ruth 1:19, Ruth 1:22, Ruth 2:4, Ruth 4:11, 1 Sam 16:4, 1 Sam 17:12, 1 Sam 17:15, 1 Sam 20:6, 1 Sam 20:28, 2 Sam 2:32, 2 Sam 23:14, 2 Sam 23:15, 2 Sam 23:16, 2 Sam 23:24, 1 Chr 11:16, 1 Chr 11:17, 1 Chr 11:18, 1 Chr 11:26, 2 Chr 11:6, Ezra 2:21, Neh 7:26, Jer 41:17, Matt 2:1, Matt 2:5, Matt 2:6, Matt 2:8, Matt 2:16, Luke 2:4, Luke 2:15",0.0,0.0,N/A,N/A
Bethlehem 2,TBC,TBC,Josh 19:15,TBC,TBC,32.735379,35.189704,N/A,N/A
Bethlehem Ephrathah,Bethlehem 1,TBC,TBC,TBC,Mic 5:2,0.0,0.0,N/A,N/A
Beth-maacah,Abel-beth-maacah,TBC,TBC,TBC,"2 Sam 20:14, 2 Sam 20:15",0.0,0.0,N/A,N/A
Beth-marcaboth,Madmannah,TBC,TBC,TBC,"Josh 19:5, 1 Chr 4:31",0.0,0.0,N/A,N/A
Beth-meon,Baal-meon,TBC,TBC,TBC,Jer 48:23,0.0,0.0,N/A,N/A
Beth-millo,Shechem,TBC,TBC,TBC,"Judg 9:6, Judg 9:20",0.0,0.0,N/A,N/A
Beth-nimrah,now Beth-Nimrah,TBC,"Num 32:36, Josh 13:27",TBC,TBC,31.900811,35.625693,N/A,N/A
Beth-pazzez,En-gannim 2,TBC,TBC,TBC,Josh 19:21,0.0,0.0,N/A,N/A
Beth-pelet,Hazar-shual,TBC,TBC,TBC,"Josh 15:27, Neh 11:26",0.0,0.0,N/A,N/A
Beth-peor,TBC,TBC,"Deut 3:29, Deut 4:46, Deut 34:6, Josh 13:20",TBC,TBC,31.656099,35.71187,N/A,N/A
Bethphage,Bethphage,TBC,TBC,TBC,"Matt 21:1, Mark 11:1, Luke 19:29",0.0,0.0,N/A,N/A
Beth-rehob,TBC,TBC,"Judg 18:28, 2 Sam 10:6",TBC,TBC,33.219354,35.544122,N/A,N/A
Bethsaida,Bethsaida,TBC,TBC,TBC,"Matt 11:21, Mark 6:45, Mark 8:22, Luke 9:10, Luke 10:13, John 1:44, John 12:21",0.0,0.0,N/A,N/A
Beth-shan,Beth Shan,TBC,TBC,TBC,"1 Sam 31:10, 1 Sam 31:12, 2 Sam 21:12",0.0,0.0,N/A,N/A
Beth-shean,Beth-shan,TBC,TBC,TBC,"Josh 17:11, Josh 17:16, Judg 1:27, 1 Kgs 4:12, 1 Chr 7:29",0.0,0.0,N/A,N/A
Beth-shemesh 1,Beth Shemesh,TBC,TBC,TBC,"Josh 15:10, Josh 21:16, 1 Sam 6:9, 1 Sam 6:12, 1 Sam 6:13, 1 Sam 6:14, 1 Sam 6:15, 1 Sam 6:18, 1 Sam 6:19, 1 Sam 6:20, 1 Kgs 4:9, 2 Kgs 14:11, 2 Kgs 14:13, 1 Chr 6:59, 2 Chr 25:21, 2 Chr 25:23, 2 Chr 28:18",0.0,0.0,N/A,N/A
Beth-shemesh 2,TBC,TBC,Josh 19:22,TBC,TBC,32.40643,35.504628,N/A,N/A
Beth-shemesh 3,Beth-anath,TBC,TBC,TBC,"Josh 19:38, Judg 1:33",0.0,0.0,N/A,N/A
Beth-shittah,TBC,TBC,Judg 7:22,TBC,TBC,32.552496,35.438257,N/A,N/A
Beth-tappuah,TBC,TBC,Josh 15:53,TBC,TBC,31.52973,35.050377,N/A,N/A
Beth-togarmah,region,TBC,"Ezek 27:14, Ezek 38:6",TBC,TBC,40.065539,45.036328,N/A,N/A
Bethuel,Bethel 2,TBC,TBC,TBC,1 Chr 4:30,0.0,0.0,N/A,N/A
Bethul,Bethel 2,TBC,TBC,TBC,Josh 19:4,0.0,0.0,N/A,N/A
Beth-zur,TBC,TBC,"Josh 15:58, 2 Chr 11:7, Neh 3:16",TBC,TBC,31.596107,35.10262,N/A,N/A
Betonim,TBC,TBC,Josh 13:26,TBC,TBC,32.0105,35.706297,N/A,N/A
Beyond the River,Jerusalem,region,TBC,TBC,"Ezra 4:10, Ezra 4:11, Ezra 4:16, Ezra 4:17, Ezra 4:20, Ezra 5:3, Ezra 5:6, Ezra 6:6, Ezra 6:8, Ezra 6:13, Ezra 7:21, Ezra 7:25, Ezra 8:36, Neh 2:7, Neh 2:9, Neh 3:7",0.0,0.0,N/A,N/A
Bezek 1,TBC,TBC,"Judg 1:4, Judg 1:5",TBC,TBC,31.898029,34.952878,N/A,N/A
Bezek 2,Bezek,TBC,TBC,TBC,1 Sam 11:8,0.0,0.0,N/A,N/A
Bezer,Bezer,TBC,TBC,TBC,"Deut 4:43, Josh 20:8, Josh 21:36, 1 Chr 6:78",0.0,0.0,N/A,N/A
Bileam,Ibleam,TBC,TBC,TBC,1 Chr 6:70,0.0,0.0,N/A,N/A
Bilhah,Baalah 1,TBC,TBC,TBC,1 Chr 4:29,0.0,0.0,N/A,N/A
Bithynia,region,TBC,"Acts 16:7, 1 Pet 1:1",TBC,TBC,40.905503,30.685778,N/A,N/A
Biziothiah,Beersheba,TBC,TBC,TBC,Josh 15:28,0.0,0.0,N/A,N/A
Bochim,Bethel 1,TBC,TBC,TBC,"Judg 2:1, Judg 2:5",0.0,0.0,N/A,N/A
Bor-ashan,Ashan,TBC,TBC,TBC,1 Sam 30:30,0.0,0.0,N/A,N/A
Bozez,Bozez,TBC,TBC,TBC,1 Sam 14:4,0.0,0.0,N/A,N/A
Bozkath,Lachish,TBC,TBC,TBC,"Josh 15:39, 2 Kgs 22:1",0.0,0.0,N/A,N/A
Bozrah 1,TBC,TBC,"Gen 36:33, 1 Chr 1:44, Isa 34:6, Isa 63:1, Jer 49:13, Jer 49:22, Amos 1:12",TBC,TBC,30.734691,35.60625,N/A,N/A
Bozrah 2,Bezer,TBC,TBC,TBC,Jer 48:24,0.0,0.0,N/A,N/A
Broad Wall,Jerusalem,TBC,TBC,TBC,"Neh 3:8, Neh 12:38",0.0,0.0,N/A,N/A
Brook of Egypt,TBC,TBC,"Num 34:5, Josh 15:4, Josh 15:47, 1 Kgs 8:65, 2 Kgs 24:7, 2 Chr 7:8, Isa 27:12, Ezek 47:19, Ezek 48:28",TBC,TBC,31.032047,33.854957,N/A,http://en.wikipedia.org/wiki/Brook_of_Egypt
Brook of the Arabah,Hamath,TBC,TBC,TBC,Amos 6:14,0.0,0.0,N/A,N/A
Brook of the Willows,Jordan,TBC,TBC,TBC,Isa 15:7,0.0,0.0,N/A,N/A
Buz,Dedan,TBC,TBC,TBC,Jer 25:23,0.0,0.0,N/A,N/A
Cabbon,Eglon,TBC,TBC,TBC,Josh 15:40,0.0,0.0,N/A,N/A
Cabul 1,TBC,TBC,Josh 19:27,TBC,TBC,32.865661,35.211814,N/A,N/A
Cabul 2,Cabul 1,TBC,TBC,TBC,1 Kgs 9:13,0.0,0.0,N/A,N/A
Caesarea,Caesarea,TBC,TBC,TBC,"Acts 8:40, Acts 9:30, Acts 10:1, Acts 10:24, Acts 11:11, Acts 12:19, Acts 18:22, Acts 21:8, Acts 21:16, Acts 23:23, Acts 23:33, Acts 25:1, Acts 25:4, Acts 25:6, Acts 25:13",0.0,0.0,N/A,N/A
Caesarea Philippi,Caesarea Philippi,TBC,TBC,TBC,"Matt 16:13, Mark 8:27",0.0,0.0,N/A,N/A
Calah,TBC,TBC,"Gen 10:11, Gen 10:12",TBC,TBC,36.142884,43.312178,N/A,N/A
Calneh,TBC,TBC,"Gen 10:10, Amos 6:2",TBC,TBC,32.127213,45.229995,N/A,N/A
Calno,Calneh,TBC,TBC,TBC,Isa 10:9,0.0,0.0,N/A,N/A
Cana,Cana,TBC,TBC,TBC,"John 2:1, John 2:11, John 4:46, John 21:2",0.0,0.0,N/A,N/A
Canaan,Gath,region,TBC,TBC,"Gen 11:31, Gen 12:5, Gen 13:12, Gen 16:3, Gen 17:8, Gen 23:2, Gen 23:19, Gen 31:18, Gen 33:18, Gen 35:6, Gen 36:5, Gen 36:6, Gen 37:1, Gen 42:5, Gen 42:7, Gen 42:13, Gen 42:29, Gen 42:32, Gen 44:8, Gen 45:17, Gen 45:25, Gen 46:6, Gen 46:12, Gen 46:31, Gen 47:1, Gen 47:4, Gen 47:13, Gen 47:14, Gen 47:15, Gen 48:3, Gen 48:7, Gen 49:30, Gen 50:5, Gen 50:13, Ex 6:4, Ex 15:15, Ex 16:35, Lev 14:34, Lev 18:3, Lev 25:38, Num 13:2, Num 13:17, Num 26:19, Num 32:30, Num 32:32, Num 33:40, Num 33:51, Num 34:2, Num 34:29, Num 35:10, Num 35:14, Deut 32:49, Josh 5:12, Josh 14:1, Josh 21:2, Josh 22:9, Josh 22:10, Josh 22:11, Josh 22:32, Josh 24:3, Judg 3:1, Judg 4:2, Judg 4:23, Judg 4:24, Judg 5:19, Judg 21:12, 1 Chr 16:18, Ps 105:11, Ps 106:38, Ps 135:11, Isa 19:18, Isa 23:11, Zeph 2:5, Acts 7:11, Acts 13:19",0.0,0.0,N/A,N/A
Canneh,Calneh,TBC,TBC,TBC,Ezek 27:23,0.0,0.0,N/A,N/A
Capernaum,Capernaum,TBC,TBC,TBC,"Matt 4:13, Matt 8:5, Matt 11:23, Matt 17:24, Mark 1:21, Mark 2:1, Mark 9:33, Luke 4:23, Luke 4:31, Luke 7:1, Luke 10:15, John 2:12, John 4:46, John 6:17, John 6:24, John 6:59",0.0,0.0,N/A,N/A
Caphtor,Crete,http://en.wikipedia.org/wiki/Caphtor,TBC,TBC,"Deut 2:23, Jer 47:4, Amos 9:7",0.0,0.0,N/A,http://en.wikipedia.org/wiki/Caphtor
Cappadocia,region,TBC,"Acts 2:9, 1 Pet 1:1",TBC,TBC,36.731904,35.486302,N/A,N/A
Carchemish,Carchemish,TBC,TBC,TBC,"2 Chr 35:20, Isa 10:9, Jer 46:2",0.0,0.0,N/A,N/A
Carmel,Carmel,TBC,TBC,TBC,"Josh 12:22, Josh 15:55, Josh 19:26, 1 Sam 15:12, 1 Sam 25:2, 1 Sam 25:5, 1 Sam 25:7, 1 Sam 25:40, 1 Sam 27:3, 1 Sam 30:5, 2 Sam 2:2, 2 Sam 3:3, 2 Sam 23:35, 1 Chr 11:37, Sng 7:5, Isa 33:9, Isa 35:2, Jer 46:18, Jer 50:19, Amos 1:2, Amos 9:3, Nahum 1:4",0.0,0.0,N/A,N/A
Casiphia,Hamath,TBC,TBC,TBC,Ezra 8:17,0.0,0.0,N/A,N/A
Cauda,TBC,TBC,Acts 27:16,TBC,TBC,34.84351,24.091671,N/A,http://www.creteisland.gr/english/chania/selino/gavdos/
Cenchreae,Cenchreae,TBC,TBC,TBC,"Acts 18:18, Rom 16:1",0.0,0.0,N/A,N/A
Chaldea,Ur,region,TBC,TBC,"Isa 48:20, Jer 50:10, Jer 51:24, Jer 51:35, Ezek 11:24, Ezek 16:29, Ezek 23:15, Ezek 23:16",0.0,0.0,N/A,N/A
Chebar,TBC,TBC,"Ezek 1:1, Ezek 1:3, Ezek 3:15, Ezek 3:23, Ezek 10:15, Ezek 10:20, Ezek 10:22, Ezek 43:3",TBC,TBC,33.159129,44.06293,; now Nehardea; http://www.hebrewhistory.info/factpapers/fp031_iraq.htm,http://www.hebrewhistory.info/factpapers/fp031_iraq.htm
Chephar-ammoni,TBC,TBC,Josh 18:24,TBC,TBC,31.966667,35.25,N/A,N/A
Chephirah,TBC,TBC,"Josh 9:17, Josh 18:26, Ezra 2:25, Neh 7:29",TBC,TBC,31.836401,35.095272,N/A,N/A
Cherith,Jordan,TBC,TBC,TBC,"1 Kgs 17:3, 1 Kgs 17:5",0.0,0.0,N/A,N/A
Cherub,Babylon,TBC,TBC,TBC,"Ezra 2:59, Neh 7:61",0.0,0.0,N/A,N/A
Chesalon,TBC,TBC,Josh 15:10,TBC,TBC,31.781049,35.05113,N/A,N/A
Chesil,Bethel 2,TBC,TBC,TBC,Josh 15:30,0.0,0.0,N/A,N/A
Chesulloth,TBC,TBC,Josh 19:18,TBC,TBC,32.683231,35.324694,N/A,N/A
Chezib,Achzib 1,TBC,TBC,TBC,Gen 38:5,0.0,0.0,N/A,N/A
Chilmad,Asshur,TBC,TBC,TBC,Ezek 27:23,0.0,0.0,N/A,N/A
Chinnereth 1,Sea of Galilee,TBC,TBC,TBC,Deut 3:17,0.0,0.0,N/A,N/A
Chinnereth 2,Sea of Galilee,TBC,TBC,TBC,Josh 19:35,0.0,0.0,N/A,N/A
Chinneroth,Sea of Galilee,region,TBC,TBC,"Josh 11:2, 1 Kgs 15:20",0.0,0.0,N/A,N/A
Chios,now Chios,TBC,Acts 20:15,TBC,TBC,38.44484,26.063302,N/A,N/A
Chisloth-tabor,Chesulloth,TBC,TBC,TBC,Josh 19:12,0.0,0.0,N/A,N/A
Chitlish,Gederoth,TBC,TBC,TBC,Josh 15:40,0.0,0.0,N/A,N/A
Chorazin,Chorazin,TBC,TBC,TBC,"Matt 11:21, Luke 10:13",0.0,0.0,N/A,N/A
Cilicia,Tarsus,region,TBC,TBC,"Acts 6:9, Acts 15:23, Acts 15:41, Acts 21:39, Acts 22:3, Acts 23:34, Acts 27:5, Gal 1:21",0.0,0.0,N/A,N/A
City of Destruction,Heliopolis,TBC,TBC,TBC,Isa 19:18,0.0,0.0,N/A,N/A
City of Salt,Engedi,TBC,TBC,TBC,Josh 15:62,0.0,0.0,N/A,N/A
City of the Lord,Jerusalem,TBC,TBC,TBC,Isa 60:14,0.0,0.0,N/A,N/A
Cnidus,Cnidus,TBC,TBC,TBC,Acts 27:7,0.0,0.0,N/A,N/A
Colossae,Colossae,TBC,TBC,TBC,Col 1:2,0.0,0.0,N/A,N/A
Corinth,Corinth,TBC,TBC,TBC,"Acts 18:1, Acts 19:1, 1 Cor 1:2, 2 Cor 1:1, 2 Cor 1:23, 2 Tim 4:20",0.0,0.0,N/A,N/A
Corner Gate,<Jerusalem,TBC,TBC,TBC,"2 Kgs 14:13, 2 Chr 25:23, 2 Chr 26:9, Jer 31:38, Zech 14:10",0.0,0.0,N/A,N/A
Cos,Cos,TBC,TBC,TBC,Acts 21:1,0.0,0.0,N/A,N/A
Cozeba,Achzib 1,TBC,TBC,TBC,1 Chr 4:22,0.0,0.0,N/A,N/A
Crete,island,TBC,"Acts 27:7, Acts 27:12, Acts 27:13, Acts 27:21, Titus 1:5",TBC,TBC,35.171239,25.007204,N/A,N/A
Cun,Berothah,TBC,TBC,TBC,1 Chr 18:8,0.0,0.0,N/A,N/A
Cush,Ethiopia,TBC,TBC,TBC,"Gen 2:13, 2 Kgs 19:9, Ps 68:31, Ps 87:4, Isa 11:11, Isa 18:1, Isa 20:3, Isa 20:5, Isa 37:9, Isa 43:3, Isa 45:14, Jer 46:9, Ezek 29:10, Ezek 30:4, Ezek 30:5, Ezek 30:9, Ezek 38:5, Nahum 3:9, Zeph 3:10",0.0,0.0,N/A,N/A
Cushan,Ethiopia,TBC,TBC,TBC,Hab 3:7,0.0,0.0,N/A,N/A
Cuth,http://en.wikipedia.org/wiki/Kutha,TBC,2 Kgs 17:30,TBC,TBC,32.733333,44.666667,N/A,http://en.wikipedia.org/wiki/Kutha
Cuthah,Cuth,TBC,TBC,TBC,2 Kgs 17:24,0.0,0.0,N/A,N/A
Cyprus,island,TBC,"Isa 23:1, Isa 23:12, Jer 2:10, Ezek 27:6, Acts 4:36, Acts 11:19, Acts 11:20, Acts 13:4, Acts 15:39, Acts 21:3, Acts 21:16, Acts 27:4",TBC,TBC,35.018306,33.207693,N/A,N/A
Cyrene,TBC,TBC,"Matt 27:32, Mark 15:21, Luke 23:26, Acts 2:10, Acts 11:20, Acts 13:1",TBC,TBC,32.824979,21.858301,http://en.wikipedia.org/wiki/Cyrene%2C_Libya,http://en.wikipedia.org/wiki/Cyrene%2C_Libya
Dabbesheth,TBC,TBC,Josh 19:11,TBC,TBC,33.0,35.266682,N/A,N/A
Daberath,Daberath,TBC,TBC,TBC,"Josh 19:12, Josh 21:28, 1 Chr 6:72",0.0,0.0,N/A,N/A
Dalmanutha,Magadan,TBC,TBC,TBC,Mark 8:10,0.0,0.0,N/A,N/A
Dalmatia,region,TBC,2 Tim 4:10,TBC,TBC,43.515484,16.071538,N/A,N/A
Damascus,Damascus,TBC,TBC,TBC,"Gen 14:15, Gen 15:2, 2 Sam 8:5, 2 Sam 8:6, 1 Kgs 11:24, 1 Kgs 15:18, 1 Kgs 19:15, 1 Kgs 20:34, 2 Kgs 5:12, 2 Kgs 8:7, 2 Kgs 8:9, 2 Kgs 14:28, 2 Kgs 16:9, 2 Kgs 16:10, 2 Kgs 16:11, 2 Kgs 16:12, 1 Chr 18:5, 1 Chr 18:6, 2 Chr 16:2, 2 Chr 24:23, 2 Chr 28:5, 2 Chr 28:23, Sng 7:4, Isa 7:8, Isa 8:4, Isa 10:9, Isa 17:1, Isa 17:3, Jer 49:23, Jer 49:24, Jer 49:27, Ezek 27:18, Ezek 47:16, Ezek 47:17, Ezek 47:18, Ezek 48:1, Amos 1:3, Amos 1:5, Amos 5:27, Zech 9:1, Acts 9:2, Acts 9:3, Acts 9:8, Acts 9:10, Acts 9:19, Acts 9:22, Acts 9:27, Acts 22:5, Acts 22:6, Acts 22:10, Acts 22:11, Acts 26:12, Acts 26:20, 2 Cor 11:32, Gal 1:17",0.0,0.0,N/A,N/A
